source,score
Gene1010__SLC2A1,0.4371878488503341
Gene109__SLC29A1,1.2153428608089
Gene109__SLC29A1_reverse,1.2288583561561452
Gene114__ADSL,0.5464557166500551
Gene1194__PGS1,-0.9039091452884604
Gene119800002__SLC38A2,-0.6596567074168342
Gene119800002__SLC7A1,-0.6596567074168342
Gene1199__GOT2,-1.4476392306478223
Gene1199__GOT2_reverse,0.5764493976960227
Gene12300001__SLC25A11,1.3508947378312848
Gene12300002__SLC25A11,-0.2194803840757925
Gene1251__orphanReacPROtm,-0.974967539023759
Gene12700001__orphanReacSLC_complex_3,-0.18535976964654427
Gene12800002__SLC1A5,-0.18535976964654427
Gene13000002__SLC1A5,-0.18535976964654427
Gene1333__COMT,1.4056430832637374
Gene1338__AKR1A1,-0.6129662286855739
Gene1338__AKR7A2,-0.6129662286855739
Gene134100003__SLC1A5,-0.27597962032796136
Gene134200002__orphanReacSLC_complex_3,-0.27597962032796136
Gene134300002__orphanReacSLC_complex_7,-0.27597962032796136
Gene134400002__SLC1A5,-0.27597962032796136
Gene1346__ESD,0.524791991782006
Gene1396__orphanReacSUCCtp_reverse,-0.3041878690074297
Gene1397__SDHA_SDHD_SDHC_SDHB,0.5937084464733405
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,-0.21251725676531455
Gene144__orphanReacAMETr_reverse,0.5907957269067822
Gene1542__IDH1,1.3507112274497124
Gene1542__IDH2,1.3507112274497124
Gene1551__orphanReacr0156,-0.18535976964654427
Gene1561__AKR1A1,1.026865145368521
Gene1563__GMPR2_reverse,-0.731296882509265
Gene1565__GMPS,-0.731296882509265
Gene156__AKR1A1,-0.002816904381705256
Gene1571__HK1,-0.08605838018304407
Gene1572__HK1,-0.08605838018304407
Gene1583__ALDOA,1.147372822108358
Gene1598__orphanReacr0480,1.4056430832637374
Gene1598__orphanReacr0480_reverse,0.5907957269067822
Gene1664__orphanReacr0788,1.4056430832637374
Gene1664__orphanReacr0788_reverse,0.5907957269067822
Gene1665__orphanReacr0789,1.4056430832637374
Gene1665__orphanReacr0789_reverse,0.5907957269067822
Gene1683__orphanReacr0899_reverse,-0.682292852166153
Gene1684__orphanReacr0907,-0.569388543450929
Gene1684__orphanReacr0907_reverse,-0.6917048396639177
Gene168700001__SLC25A1,-0.2194803840757925
Gene168800001__SLC25A1,0.25817325220829834
Gene168800002__SLC25A1,-0.3041878690074297
Gene16900002__SLC1A5,-1.6014382648237142
Gene1697__orphanReacSPMDtex2_reverse,0.12969405739830792
Gene17000002__SLC1A5,-1.6014382648237142
Gene172400002__SLC25A1,0.38023694030859423
Gene172__ASNS,-2.068202069500382
Gene17300002__SLC38A2,-1.6014382648237142
Gene1758__orphanReacr1384,-0.5062595249303109
Gene1758__orphanReacr1384_reverse,1.8829493331355298
Gene1765__orphanReacALAtmi,-0.16528228634615585
Gene1766__orphanReacr1435,-0.3529474598560617
Gene1767__orphanReacr1437,-0.32797612616964983
Gene177300002__orphanReacPHEt2m,-0.4861968514415406
Gene177400002__orphanReacr1456,-0.6596567074168342
Gene178__GOT2,-1.4476392306478223
Gene178__GOT2_reverse,0.8004242200539416
Gene179500001__SLC7A5,-1.1288194693966367
Gene179600001__SLC7A5,-1.1288194693966367
Gene179700001__SLC7A5,-1.1288194693966367
Gene179800001__SLC7A5,-1.1288194693966367
Gene179900002__SLC7A5,-1.1288194693966367
Gene180000001__SLC7A5,-1.1288194693966367
Gene180100001__SLC7A5,-1.1288194693966367
Gene180200001__SLC7A5,-1.1288194693966367
Gene180300001__SLC7A5,-0.18535976964654427
